timestamp,nexo_price,btc_price,nexo_btc_ratio,ratio_sma,ratio_percentile,is_peak
2025-09-06 09:00:00.000000,1.274,110695.06,1.150909534716364e-05,1.1349356861053004e-05,90.17857142857143,True
2025-09-06 10:00:00.000000,1.277,110773.62,1.152801542461102e-05,1.1349572966612369e-05,90.77380952380952,True
2025-09-06 11:00:00.000000,1.273,110781.02,1.1491138102898851e-05,1.1349838983681239e-05,88.98809523809524,False
2025-09-06 12:00:00.000000,1.272,110832.58,1.147676973684092e-05,1.1349923803819987e-05,86.60714285714286,False
2025-09-06 13:00:00.000000,1.275,110936.82,1.149302819388549e-05,1.1349997924084024e-05,88.98809523809524,False
2025-09-06 14:00:00.000000,1.289,110807.77,1.1632758244300014e-05,1.1351095619222701e-05,96.13095238095238,True
2025-09-06 15:00:00.000000,1.278,110384.15,1.1577749160545242e-05,1.1351613346858388e-05,93.75,True
2025-09-06 16:00:00.000000,1.273,110267.99,1.154460147500648e-05,1.1352391974380038e-05,90.77380952380952,True
2025-09-06 17:00:00.000000,1.272,110157.41,1.1547112445726527e-05,1.1352947313209241e-05,91.36904761904762,True
2025-09-06 18:00:00.000000,1.274,110228.0,1.155786188627209e-05,1.1353593168750034e-05,92.55952380952381,True
2025-09-06 19:00:00.000000,1.269,110038.41,1.1532336754047972e-05,1.1354306664138151e-05,87.79761904761905,False
2025-09-06 20:00:00.000000,1.267,110167.0,1.1500721631704593e-05,1.1354719224262493e-05,85.41666666666667,False
2025-09-06 21:00:00.000000,1.271,110201.0,1.1533470658160995e-05,1.1355508804974434e-05,87.79761904761905,False
2025-09-06 22:00:00.000000,1.27,110170.55,1.1527581554235685e-05,1.1356282191719161e-05,86.01190476190476,False
2025-09-06 23:00:00.000000,1.268,110187.97,1.150760831695148e-05,1.1356950405070708e-05,84.22619047619048,False
2025-09-07 00:00:00.000000,1.267,110356.75,1.1480947019552496e-05,1.1357270920653687e-05,81.25,False
2025-09-07 01:00:00.000000,1.267,110546.66,1.14612237040902e-05,1.1357825224531299e-05,80.05952380952381,False
2025-09-07 02:00:00.000000,1.272,110666.24,1.1494020217909272e-05,1.1358284786712648e-05,83.03571428571429,False
2025-09-07 03:00:00.000000,1.267,110629.15,1.1452677707457754e-05,1.1358443124588145e-05,77.08333333333333,False
2025-09-07 04:00:00.000000,1.27,110557.76,1.1487208134462927e-05,1.1358825798512903e-05,80.6547619047619,False
2025-09-07 05:00:00.000000,1.268,110649.44,1.1459615159371796e-05,1.1359937477091217e-05,78.27380952380952,False
2025-09-07 06:00:00.000000,1.254,110504.15,1.1347990098109436e-05,1.1360797919816349e-05,56.25,False
2025-09-07 07:00:00.000000,1.257,110753.42,1.1349536655391769e-05,1.1361333888070031e-05,56.845238095238095,False
2025-09-07 08:00:00.000000,1.258,111071.25,1.1326063225182034e-05,1.1361425242788043e-05,43.154761904761905,False
2025-09-07 09:00:00.000000,1.257,111115.98,1.1312504286062184e-05,1.1361178035964848e-05,38.98809523809524,False
2025-09-07 10:00:00.000000,1.259,111225.02,1.1319395582037206e-05,1.1361333544759527e-05,41.964285714285715,False
2025-09-07 11:00:00.000000,1.262,111292.13,1.133952598445191e-05,1.136128348841264e-05,50.892857142857146,False
2025-09-07 12:00:00.000000,1.262,111115.92,1.1357508447034412e-05,1.136134518643682e-05,61.01190476190476,False
2025-09-07 13:00:00.000000,1.263,111214.62,1.1356420585710764e-05,1.136179761486143e-05,59.82142857142857,False
2025-09-07 14:00:00.000000,1.263,111145.59,1.1363473800444983e-05,1.1361993288365104e-05,62.79761904761905,False
2025-09-07 15:00:00.000000,1.26,111329.99,1.1317705139468708e-05,1.136169669666985e-05,40.17857142857143,False
2025-09-07 16:00:00.000000,1.261,111202.02,1.1339722066199876e-05,1.1362033007704125e-05,50.29761904761905,False
2025-09-07 17:00:00.000000,1.26,110962.83,1.1355153793391896e-05,1.1362341137548566e-05,59.226190476190474,False
2025-09-07 18:00:00.000000,1.258,111053.76,1.132784698149797e-05,1.1362199138185238e-05,44.345238095238095,False
2025-09-07 19:00:00.000000,1.258,111259.99,1.130684983883245e-05,1.1361852429778355e-05,34.226190476190474,False
2025-09-07 20:00:00.000000,1.263,111330.3,1.1344620467204344e-05,1.1361847093849166e-05,52.083333333333336,False
2025-09-07 21:00:00.000000,1.26,111050.14,1.1346226128125549e-05,1.1362019694736113e-05,53.273809523809526,False
2025-09-07 22:00:00.000000,1.265,111250.01,1.1370785494760854e-05,1.1362144523177126e-05,65.77380952380952,False
2025-09-07 23:00:00.000000,1.268,111137.34,1.14093067190559e-05,1.1362805262951344e-05,71.72619047619048,False
2025-09-08 00:00:00.000000,1.261,110837.96,1.1376968684735806e-05,1.1363148609934718e-05,67.55952380952381,False
2025-09-08 01:00:00.000000,1.266,110890.57,1.1416660587099516e-05,1.1363683281848473e-05,72.32142857142857,False
2025-09-08 02:00:00.000000,1.262,111240.0,1.1344839985616684e-05,1.1363898894920036e-05,49.70238095238095,False
2025-09-08 03:00:00.000000,1.262,111052.11,1.1364034415915196e-05,1.136436619818476e-05,61.607142857142854,False
2025-09-08 04:00:00.000000,1.261,110979.35,1.1362474190018232e-05,1.1364556454661383e-05,60.416666666666664,False
2025-09-08 05:00:00.000000,1.255,111027.16,1.1303540503062492e-05,1.1364295386783918e-05,32.44047619047619,False
2025-09-08 06:00:00.000000,1.256,111113.26,1.1303781384868017e-05,1.1364049739823935e-05,33.035714285714285,False
2025-09-08 07:00:00.000000,1.257,111280.39,1.1295790749834718e-05,1.1363567391816173e-05,30.05952380952381,False
2025-09-08 08:00:00.000000,1.275,111684.25,1.1416112835963889e-05,1.136346374824062e-05,72.32142857142857,False
2025-09-08 09:00:00.000000,1.271,112094.99,1.133859773750816e-05,1.1363781678819498e-05,47.32142857142857,False
2025-09-08 10:00:00.000000,1.268,112048.0,1.13165786091675e-05,1.1363543570005365e-05,38.392857142857146,False
2025-09-08 11:00:00.000000,1.268,112052.43,1.1316131207507058e-05,1.1363270053534196e-05,38.392857142857146,False
2025-09-08 12:00:00.000000,1.268,112034.51,1.1317941230786836e-05,1.1363099896407835e-05,40.17857142857143,False
2025-09-08 13:00:00.000000,1.273,111906.55,1.1375562913877692e-05,1.1363657056995795e-05,65.77380952380952,False
2025-09-08 14:00:00.000000,1.275,112645.05,1.1318739704940428e-05,1.1363951656136027e-05,39.583333333333336,False
2025-09-08 15:00:00.000000,1.277,112631.75,1.133783324861773e-05,1.1364464827122327e-05,47.916666666666664,False
2025-09-08 16:00:00.000000,1.272,112398.0,1.13169273474617e-05,1.1364902061843782e-05,37.20238095238095,False
2025-09-08 17:00:00.000000,1.273,112214.4,1.1344355091681638e-05,1.1365706084630336e-05,50.29761904761905,False
2025-09-08 18:00:00.000000,1.272,112477.01,1.1308977719091218e-05,1.1366272374125808e-05,31.845238095238095,False
2025-09-08 19:00:00.000000,1.266,112097.31,1.1293758967097428e-05,1.1366570909818221e-05,25.297619047619047,False
2025-09-08 20:00:00.000000,1.265,111958.04,1.1298875900292644e-05,1.1367128111839835e-05,27.083333333333332,False
2025-09-08 21:00:00.000000,1.269,112326.45,1.1297428165850518e-05,1.1367341898696462e-05,25.892857142857142,False
2025-09-08 22:00:00.000000,1.272,112236.71,1.133319036169182e-05,1.1368056951765454e-05,43.75,False
2025-09-08 23:00:00.000000,1.266,112065.23,1.1296991939426707e-05,1.136838684990448e-05,24.107142857142858,False
2025-09-09 00:00:00.000000,1.26,111650.03,1.128526342536585e-05,1.1368635184481212e-05,19.345238095238095,False
2025-09-09 01:00:00.000000,1.258,111364.73,1.129621559716438e-05,1.1368897821281088e-05,23.511904761904763,False
2025-09-09 02:00:00.000000,1.258,111330.71,1.1299667450248004e-05,1.1369423876963107e-05,27.083333333333332,False
2025-09-09 03:00:00.000000,1.26,111708.0,1.1279407025459234e-05,1.1369659591994903e-05,16.964285714285715,False
2025-09-09 04:00:00.000000,1.264,112024.01,1.128329542925664e-05,1.1370181205778856e-05,16.964285714285715,False
2025-09-09 05:00:00.000000,1.262,112200.0,1.124777183600713e-05,1.137043015227068e-05,9.821428571428571,False
2025-09-09 06:00:00.000000,1.27,113022.61,1.1236689720755871e-05,1.1370336746096438e-05,7.440476190476191,False
